# 爬取失败 URL 日志 | 创建于 2026-07-24 12:29:32
# 格式: [时间] URL | 错误原因

[2026-07-24 19:53:20] https://www.zdnet.com/topic/security/ | 站点首页无法访问: ZDNet Security
[2026-07-24 19:53:27] https://www.helpnetsecurity.com/ | 连接失败
[2026-07-24 19:53:27] https://www.helpnetsecurity.com/ | 站点首页无法访问: Help Net Security
[2026-07-24 19:53:35] https://cyberscoop.com/ | 连接失败
[2026-07-24 19:53:35] https://cyberscoop.com/ | 站点首页无法访问: CyberScoop
[2026-07-24 19:53:42] https://therecord.media/ | 连接失败
[2026-07-24 19:53:42] https://therecord.media/ | 站点首页无法访问: The Record
[2026-07-24 19:53:49] https://arstechnica.com/security/ | 连接失败
[2026-07-24 19:53:49] https://arstechnica.com/security/ | 站点首页无法访问: Ars Technica Security
[2026-07-24 19:53:57] https://gbhackers.com/ | 连接失败
[2026-07-24 19:53:57] https://gbhackers.com/ | 站点首页无法访问: GBHackers
[2026-07-24 19:54:04] https://www.freebuf.com/ | 连接失败
[2026-07-24 19:54:04] https://www.freebuf.com/ | 站点首页无法访问: FreeBuf
[2026-07-24 19:54:12] https://www.anquanke.com/ | 连接失败
[2026-07-24 19:54:12] https://www.anquanke.com/ | 站点首页无法访问: 安全客
[2026-07-24 19:54:19] https://www.4hou.com/ | 连接失败
[2026-07-24 19:54:19] https://www.4hou.com/ | 站点首页无法访问: 嘶吼
[2026-07-24 19:54:27] https://www.sec-wiki.com/ | 连接失败
[2026-07-24 19:54:27] https://www.sec-wiki.com/ | 站点首页无法访问: SecWiki
[2026-07-24 19:54:34] https://www.52pojie.cn/ | 连接失败
[2026-07-24 19:54:34] https://www.52pojie.cn/ | 站点首页无法访问: 吾爱破解
[2026-07-24 19:54:41] https://security.tencent.com/ | 连接失败
[2026-07-24 19:54:41] https://security.tencent.com/ | 站点首页无法访问: 腾讯安全应急响应中心
[2026-07-24 19:54:49] https://www.alibabacloud.com/help/zh/security-notices/ | 连接失败
[2026-07-24 19:54:49] https://www.alibabacloud.com/help/zh/security-notices/ | 站点首页无法访问: 阿里云安全公告
[2026-07-24 19:54:56] https://ti.qianxin.com/ | 连接失败
[2026-07-24 19:54:56] https://ti.qianxin.com/ | 站点首页无法访问: 奇安信威胁情报中心
[2026-07-24 19:55:04] https://www.exploit-db.com/ | 连接失败
[2026-07-24 19:55:04] https://www.exploit-db.com/ | 站点首页无法访问: Exploit-DB
[2026-07-24 19:55:11] https://packetstormsecurity.com/ | 连接失败
[2026-07-24 19:55:11] https://packetstormsecurity.com/ | 站点首页无法访问: Packet Storm Security
[2026-07-24 19:55:19] https://www.opencve.io/cve | 连接失败
[2026-07-24 19:55:19] https://www.opencve.io/cve | 站点首页无法访问: OpenCVE
[2026-07-24 19:55:26] https://www.cisa.gov/news-events/news | 连接失败
[2026-07-24 19:55:26] https://www.cisa.gov/news-events/news | 站点首页无法访问: CISA News
[2026-07-24 19:55:34] https://csrc.nist.gov/news | 连接失败
[2026-07-24 19:55:34] https://csrc.nist.gov/news | 站点首页无法访问: NIST CSRC News
[2026-07-24 19:55:41] https://www.ncsc.gov.uk/news | 连接失败
[2026-07-24 19:55:41] https://www.ncsc.gov.uk/news | 站点首页无法访问: NCSC UK
[2026-07-24 19:55:48] https://www.cyber.gov.au/about-us/advisories | 连接失败
[2026-07-24 19:55:48] https://www.cyber.gov.au/about-us/advisories | 站点首页无法访问: ACSC AU
[2026-07-24 19:55:56] https://www.enisa.europa.eu/news | 连接失败
[2026-07-24 19:55:56] https://www.enisa.europa.eu/news | 站点首页无法访问: ENISA
[2026-07-24 20:22:32] https://www.cnvd.org.cn/webinfo/show/11451 | HTTP 521
[2026-07-24 20:31:11] https://www.nsfocus.com.cn/uploadfile/2026/0112/20260112103625755.pdf | 异常: ChunkedEncodingError
[2026-07-24 20:31:20] https://mbluostudio.com/news/anthropic-mozilla-firefox-security | 连接失败
[2026-07-24 20:31:24] https://www.freebuf.com/news/459367.html | HTTP 405
[2026-07-24 20:32:03] https://zeroday.hitcon.org/ | HTTP 403
[2026-07-24 20:33:49] https://www.hpe.com/us/en/what-is/zero-day-vulnerability.html | 超时
[2026-07-24 20:35:10] https://www.dwcon.cn/uploads/file/2026/0427【思而听&数世咨询】勒索软件威胁态势与防护年度报告(2026).pdf | 非文本类型: application/pdf
[2026-07-24 20:35:19] https://weishi.360.cn/dnzs/12899.html | 连接失败
[2026-07-24 20:35:32] https://www.360.cn/n/12899.html | 连接失败
[2026-07-24 20:36:36] https://www.freebuf.com/articles/development/438223.html | HTTP 405
[2026-07-24 20:37:35] https://zhuanlan.zhihu.com/p/2050268927549235326 | HTTP 403
[2026-07-24 20:39:23] https://www.aqniu.com/industry/39658.html | 连接失败
[2026-07-24 20:39:40] https://www.anyong.net/industrynews/3933.html | 连接失败
[2026-07-24 20:40:01] https://www.anyong.net/industrynews/4095.html | 连接失败
[2026-07-24 20:40:04] https://zhuanlan.zhihu.com/p/2025637772942226131 | HTTP 403
[2026-07-24 20:40:07] https://zhuanlan.zhihu.com/p/1920948411290613024 | HTTP 403
[2026-07-24 20:40:12] https://zhuanlan.zhihu.com/p/1895534421123260702 | HTTP 403
[2026-07-24 20:40:38] http://epaper.legaldaily.com.cn/fzrb/PDF/20250407/04.pdf | 非文本类型: application/pdf
[2026-07-24 20:40:41] https://www.lexology.com/library/detail.aspx?g=8414f5a5-9567-4919-81f0-462750dc2d6f | HTTP 403
[2026-07-24 20:42:11] https://ciwto.uibe.edu.cn/docs/2022-04/03771da5594440bea2519f2e145028dd.pdf | 非文本类型: application/pdf
[2026-07-24 20:42:29] http://paper.people.com.cn/rmrb/images/2024-03/26/07/rmrb2024032607.pdf | 非文本类型: application/pdf
[2026-07-24 20:42:44] https://zhuanlan.zhihu.com/p/687837977 | HTTP 403
[2026-07-24 20:43:09] https://www.ipzhihu.com/NewsDetail/4613821.html | 连接失败
[2026-07-24 20:43:12] http://www.moe.gov.cn/srcsite/A16/s3342/202601/W020260107510856466340.pdf | 非文本类型: application/pdf
[2026-07-24 20:43:35] https://dtzed.com/institute/2023/11/8291/ | HTTP 404
[2026-07-24 20:44:05] https://scjg.ln.gov.cn/scjdglj/hd/zjdc/2023112017343542150/2023112017313315711.pdf | 非文本类型: application/pdf
[2026-07-24 20:44:19] https://dtzed.com/institute/2023/01/3699/ | HTTP 404
[2026-07-24 20:44:43] https://zhuanlan.zhihu.com/p/2026265325906216427 | HTTP 403
[2026-07-24 20:44:46] https://blog.csdn.net/2401_84204413/article/details/151154816 | HTTP 521
[2026-07-24 20:44:49] https://zhuanlan.zhihu.com/p/2030004339712987558 | HTTP 403
[2026-07-24 20:47:20] https://blog.csdn.net/qq_36332660/article/details/132926013 | HTTP 521
[2026-07-24 20:47:26] https://blog.csdn.net/m0_59164520/article/details/155557984 | HTTP 521
[2026-07-24 20:47:31] https://blog.csdn.net/luocong321/article/details/147098406 | HTTP 521
[2026-07-24 20:47:34] https://zhuanlan.zhihu.com/p/1945983847348044921 | HTTP 403
[2026-07-24 20:47:38] https://blog.csdn.net/m0_65555479/article/details/140919456 | HTTP 521
[2026-07-24 20:48:00] https://blog.csdn.net/weixin_47681965/article/details/158693914 | HTTP 521
[2026-07-24 20:48:04] https://blog.csdn.net/2301_77818837/article/details/149318471 | HTTP 521
[2026-07-24 20:48:30] https://blog.csdn.net/yuntongliangda/article/details/148348203 | HTTP 521
[2026-07-24 20:48:33] https://zhuanlan.zhihu.com/p/1977106849565270901 | HTTP 403
[2026-07-24 20:48:58] https://blog.csdn.net/weixin_49007164/article/details/143641973 | HTTP 521
[2026-07-24 20:49:56] https://zhuanlan.zhihu.com/p/389197155 | HTTP 403
[2026-07-24 20:50:22] https://www.bbntimes.com/technology/the-ultimate-guide-to-cloud-security-in-2026-risks-tools-best-practices | HTTP 403
[2026-07-24 20:50:54] https://zhuanlan.zhihu.com/p/1996987842497369699 | HTTP 403
[2026-07-24 20:51:11] https://blog.csdn.net/hao_wujing/article/details/149291729 | HTTP 521
[2026-07-24 20:51:46] https://blog.csdn.net/lanoukejijiaoyu/article/details/145487506 | HTTP 521
[2026-07-24 20:51:50] https://blog.csdn.net/xdpcxq/article/details/149582831 | HTTP 521
[2026-07-24 20:51:53] https://segmentfault.com/a/1190000046123381 | HTTP 404
[2026-07-24 20:52:05] https://ccsiia.com/p/640848.html | HTTP 404
[2026-07-24 20:52:35] https://www.isccc.gov.cn/wlaqjc/jyjcnlyz/tzgg_13/202512/t20251226_11128.htm | 连接失败
[2026-07-24 20:52:50] https://www.gjbmj.gov.cn/n1/2020/1127/c411033-31947310.html | HTTP 404
[2026-07-24 20:53:02] https://www.cert.org.cn/publish/main/upload/File/2021+Risk+Analysis+Report+of+Open+Source+Software++.pdf | HTTP 404
[2026-07-24 20:54:38] https://www.secrss.com/articles/32457 | 连接失败
[2026-07-24 20:54:41] http://www.casted.org.cn/channel/newsinfo/8089 | HTTP 404
[2026-07-24 20:55:40] https://www.secrss.com/articles/40635 | 超时
[2026-07-24 20:56:43] https://www.goupsec.com/news/6263.html | 超时
[2026-07-24 20:56:59] https://www.gjbmj.gov.cn/n1/2020/1127/c411033-31947270.html | HTTP 404
[2026-07-24 20:57:33] https://blog.csdn.net/qq_39980997/article/details/150937133 | 连接失败
[2026-07-24 20:57:36] https://www.dengbaoceping.net/news/545.html | HTTP 403
[2026-07-24 20:57:50] https://blog.csdn.net/2302_79423711/article/details/134824319 | HTTP 521
[2026-07-24 20:57:57] https://zhuanlan.zhihu.com/p/654428345 | HTTP 403
[2026-07-24 20:58:26] https://blog.csdn.net/ChailangCompany/article/details/140096609 | HTTP 521
[2026-07-24 20:58:28] https://zhuanlan.zhihu.com/p/1934657949084660316 | HTTP 403
[2026-07-24 20:58:46] https://www.mot.gov.cn/2023zhengcejd/202305/t20230506_3822046.html | HTTP 404
[2026-07-24 20:58:54] https://zhuanlan.zhihu.com/p/625584220 | HTTP 403
[2026-07-24 20:58:58] https://faolex.fao.org/docs/pdf/chn205751.pdf | 非文本类型: application/pdf
[2026-07-24 20:59:01] https://www.freebuf.com/articles/others-articles/364168.html | HTTP 405
[2026-07-24 20:59:32] https://blog.csdn.net/haiyunan/article/details/130577815 | 连接失败
[2026-07-24 20:59:38] https://kjj.gz.gov.cn/attachment/6/6982/6982787/7831128.pdf | 非文本类型: application/pdf
[2026-07-24 20:59:43] https://www.legco.gov.hk/yr2025/chinese/ord/2025ord004-c.pdf | 非文本类型: application/pdf
[2026-07-24 20:59:46] https://zhuanlan.zhihu.com/p/522008256 | HTTP 403
[2026-07-24 21:01:00] https://www.secrss.com/articles/57094 | 超时
[2026-07-24 21:01:07] https://www.venustech.com.cn/new_type/sdjd/20210825/22991.html | HTTP 403
[2026-07-24 21:01:52] https://www.data2sec.com/col73/1092 | 超时
[2026-07-24 21:02:12] https://www.anyong.net/tag/《数据安全法》处罚案例 | 连接失败
[2026-07-24 21:02:54] https://www.eet-china.com/mp/a235337.html | 超时
[2026-07-24 21:05:31] https://www.zhonglunwende.com/index.php/Index/show/catid/15/id/936.html | 连接失败
[2026-07-24 21:05:35] https://www.hankunlaw.com/upload/portal/20230606/65ec2df1ca01d0c92cd964079e9b92d4.pdf | 非文本类型: application/pdf
[2026-07-24 21:05:48] https://www.tjcac.gov.cn/wsfw/sjkj/zcfgsj/202408/t20240823_6705573.html | HTTP 403
[2026-07-24 21:06:48] https://www.dehenglaw.com/CN/tansuocontent/0008/028833/7.aspx?MID=0902&AID= | 连接失败
[2026-07-24 21:07:25] https://www.spglobal.com/spdji/en/documents/legal/spdji-china-scc.pdf | HTTP 403
[2026-07-24 21:08:28] https://blog.csdn.net/qq_41432686/article/details/142344221 | HTTP 521
[2026-07-24 21:08:33] https://blog.csdn.net/baidu_38876334/article/details/134085913 | HTTP 521
[2026-07-24 21:09:28] https://www.shkp.org.cn/articles/2025/04/wx522682.html | 连接失败
[2026-07-24 21:09:47] https://crad.ict.ac.cn/fileJSJYJYFZ/journal/article/jsjyjyfz/HTML/2020-10-2015.shtml | 非文本类型: 
[2026-07-24 21:10:18] https://blog.csdn.net/2301_77933942/article/details/150228535 | HTTP 521
[2026-07-24 21:10:42] https://www.55kaifa.com/hangyedongtai/3935.html | 连接失败
[2026-07-24 21:10:47] https://blog.csdn.net/Python_0011/article/details/145655128 | HTTP 521
[2026-07-24 21:11:59] https://techerrorsolutions.com/iot-security-news/ | 连接失败
[2026-07-24 21:12:52] https://www.mps.gov.cn:8080/n6557558/c8071449/content.html | HTTP 521
[2026-07-24 21:13:02] https://zhuanlan.zhihu.com/p/1933117180838408352 | HTTP 403
[2026-07-24 21:13:25] https://sunwayland.com/uploads/files/2025/0228/aZ0hfUBJBImK7NYwAtZs3pey5AlyOdHNs2QuWtku.pdf | 非文本类型: application/pdf
[2026-07-24 21:13:39] http://cjc.ict.ac.cn/online/onlinepaper/ywj-2026115143216.pdf | 非文本类型: application/pdf
[2026-07-24 21:14:29] https://6cloudtech.com/upload/default/20200624/acba1e095096e6d3606c1d2e75a48af0.pdf | 非文本类型: application/pdf
[2026-07-24 21:14:38] https://www.researching.cn/ArticlePdf/m00012/2021/33/9/094005.pdf | 连接失败
[2026-07-24 21:14:42] https://download.csdn.net/download/cqn2bd2b/85622909 | HTTP 521
[2026-07-24 21:14:51] https://www.antiy.cn/observe_download/observe_281.pdf | 非文本类型: application/pdf
[2026-07-24 21:25:28] https://www.nsfocus.com.cn/uploadfile/2024/0730/20240730022338854.pdf | 连接失败
[2026-07-24 21:26:44] https://www.caac.gov.cn/XXGK/XXGK/GFXWJ/202401/P020240115342987888677.pdf | 非文本类型: application/pdf
[2026-07-24 21:27:09] https://www.bleepingcomputer.com/news/security/critical-sharepoint-rce-flaw-exploited-to-steal-machine-keys/ | HTTP 403
[2026-07-24 21:28:39] https://www.bleepingcomputer.com/news/security/uber-suffers-new-data-breach-after-attack-on-vendor-info-leaked-online/ | HTTP 403
[2026-07-24 21:29:01] https://databreaches.net/2026/04/03/bakerhostetlers-2026-report-findings-from-1250-clients-breach-experiences-in-2025/ | HTTP 403
[2026-07-24 21:29:08] https://www.idtheftcenter.org/wp-content/uploads/2026/01/2025-ITRC-Annual-Data-Breach-Report.pdf | 非文本类型: application/pdf
[2026-07-24 21:29:52] https://lumu.io/blog/supply-chain-security-case-studies/ | HTTP 403
[2026-07-24 21:31:49] https://www.cisco.com/c/en/us/solutions/collateral/enterprise/design-zone-security/zt-ag.html | HTTP 403
[2026-07-24 21:32:07] https://axis-intelligence.com/prompt-injection-statistics/ | HTTP 403
[2026-07-24 21:33:05] https://www.digicert.com/content/dam/digicert/pdfs/report/the_state_of_software_supply_chain_security_report.pdf | 非文本类型: application/pdf
[2026-07-24 21:33:39] https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.29.pdf | 非文本类型: application/pdf
[2026-07-24 21:34:02] https://csf.tools/reference/nist-cybersecurity-framework/v2-0/ | 反爬页面(Cloudflare/CAPTCHA)
[2026-07-24 21:34:20] https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1299.pdf | 非文本类型: application/pdf
[2026-07-24 21:35:45] https://www.sciencedirect.com/science/article/abs/pii/S0045790625005920 | HTTP 403
[2026-07-24 21:35:51] https://www.gao.gov/blog/next-big-cyber-threat-could-come-quantum-computers-government-ready | HTTP 403
[2026-07-24 21:36:11] https://www.spglobal.com/ratings/en/regulatory/article/the-frontier-of-cyber-risk-quantum-computing-is-a-threat-to-cryptography-today-s101672434 | HTTP 403
[2026-07-24 21:37:05] https://bsgtech.com/cyber-insurance-requirements-for-businesses-in-2026/ | 连接失败
[2026-07-24 21:39:14] https://www.surf.nl/en/news/share-your-vision-surf-tech-trends-report-2025-2026 | HTTP 403
[2026-07-24 21:40:14] https://www.bleepingcomputer.com/ | HTTP 403
[2026-07-24 21:40:14] https://www.bleepingcomputer.com/ | 站点首页无法访问: Bleeping Computer
[2026-07-24 21:41:30] https://www.schneier.com/ | 站点首页无法访问: Schneier on Security
[2026-07-24 21:51:07] https://www.freebuf.com/ | HTTP 405
[2026-07-24 21:51:07] https://www.freebuf.com/ | 站点首页无法访问: FreeBuf
[2026-07-24 21:52:01] https://www.anquanke.com/post/id/315788 | 连接失败
[2026-07-24 21:52:56] https://www.anquanke.com/company/127 | HTTP 404
[2026-07-24 21:54:12] https://www.anquanke.com/post/id/310264 | 连接失败
[2026-07-24 21:55:36] https://0.zone/api/file/proxy/?url=https://static-dwm.0.zone/6ebaac19e43026ff46906727d352c40f.pdfbin | 非文本类型: application/pdf
[2026-07-24 21:57:14] https://www.csreviews.cn/wp-content/uploads/2026/06/2026SSAQTXSAIsecurity.pdf | 非文本类型: application/pdf
[2026-07-24 21:59:30] https://www.alibabacloud.com/help/zh/security-notices/ | 非文本类型: 
[2026-07-24 21:59:30] https://www.alibabacloud.com/help/zh/security-notices/ | 站点首页无法访问: 阿里云安全公告
[2026-07-24 22:05:29] https://www.cyber.gov.au/about-us/advisories | 超时
[2026-07-24 22:05:29] https://www.cyber.gov.au/about-us/advisories | 站点首页无法访问: ACSC AU
